case	consumer	surface	rc_base	rc_suc	stdout_cmp	stderr_cmp	clone_fp	clone_fp_recorded	why
arms/A7/a7-c06-goal-order-opposed-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	38bbfd37f50e3850c93ba003f5e23e7d9f43706c389de36e61d59876704e1e99	3fcccfcdb884cee041ab947a94ef971763226ab1b05660c93727c1de4a1a8a2b	digest-scored
arms/A7/a7-c06-goal-order-opposed-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	38bbfd37f50e3850c93ba003f5e23e7d9f43706c389de36e61d59876704e1e99	3fcccfcdb884cee041ab947a94ef971763226ab1b05660c93727c1de4a1a8a2b	human-differ
arms/A7/a7-c06-goal-order-opposed-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	38bbfd37f50e3850c93ba003f5e23e7d9f43706c389de36e61d59876704e1e99	3fcccfcdb884cee041ab947a94ef971763226ab1b05660c93727c1de4a1a8a2b	digest-scored
arms/A7/a7-c06-goal-order-opposed-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	3fcccfcdb884cee041ab947a94ef971763226ab1b05660c93727c1de4a1a8a2b	helper-not-in-rust-cli
arms/A7/a7-c06-goal-order-opposed-rw/consumers.tsv	list	ae list	0	0	differ	differ	38bbfd37f50e3850c93ba003f5e23e7d9f43706c389de36e61d59876704e1e99	b42f26403913bdbb3995a40b3bf5ce750e65bab5bb1b93747d162e73f9855e89	human-differ
arms/A7/a7-c06-goal-order-opposed-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	38bbfd37f50e3850c93ba003f5e23e7d9f43706c389de36e61d59876704e1e99	b42f26403913bdbb3995a40b3bf5ce750e65bab5bb1b93747d162e73f9855e89	digest-scored
arms/A7/a7-c06-goal-order-opposed-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	38bbfd37f50e3850c93ba003f5e23e7d9f43706c389de36e61d59876704e1e99	b42f26403913bdbb3995a40b3bf5ce750e65bab5bb1b93747d162e73f9855e89	human-differ
arms/A7/a7-c06-goal-order-opposed-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	38bbfd37f50e3850c93ba003f5e23e7d9f43706c389de36e61d59876704e1e99	b42f26403913bdbb3995a40b3bf5ce750e65bab5bb1b93747d162e73f9855e89	digest-scored
arms/A7/a7-c06-goal-order-opposed-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	b42f26403913bdbb3995a40b3bf5ce750e65bab5bb1b93747d162e73f9855e89	helper-not-in-rust-cli
arms/A7/a7-c07-goal-order-agreeing-ro/consumers.tsv	list	ae list	0	0	differ	differ	4f7b318c8cda4894b41b08545ea92c11b19348421925036cff0b9e70edff207f	21ea2c61d47b9df9d16e991a6bb34e3d9a4a9ce4dff439bdaabd606d8bcd5f07	human-differ
arms/A7/a7-c07-goal-order-agreeing-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	4f7b318c8cda4894b41b08545ea92c11b19348421925036cff0b9e70edff207f	21ea2c61d47b9df9d16e991a6bb34e3d9a4a9ce4dff439bdaabd606d8bcd5f07	digest-scored
arms/A7/a7-c07-goal-order-agreeing-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	4f7b318c8cda4894b41b08545ea92c11b19348421925036cff0b9e70edff207f	21ea2c61d47b9df9d16e991a6bb34e3d9a4a9ce4dff439bdaabd606d8bcd5f07	human-differ
arms/A7/a7-c07-goal-order-agreeing-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	4f7b318c8cda4894b41b08545ea92c11b19348421925036cff0b9e70edff207f	21ea2c61d47b9df9d16e991a6bb34e3d9a4a9ce4dff439bdaabd606d8bcd5f07	digest-scored
arms/A7/a7-c07-goal-order-agreeing-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	21ea2c61d47b9df9d16e991a6bb34e3d9a4a9ce4dff439bdaabd606d8bcd5f07	helper-not-in-rust-cli
arms/A7/a7-c07-goal-order-agreeing-rw/consumers.tsv	list	ae list	0	0	differ	differ	4f7b318c8cda4894b41b08545ea92c11b19348421925036cff0b9e70edff207f	8c4c952f273938065279c801e64025e429b5b8b3003185c3c743e326a819e757	human-differ
arms/A7/a7-c07-goal-order-agreeing-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	4f7b318c8cda4894b41b08545ea92c11b19348421925036cff0b9e70edff207f	8c4c952f273938065279c801e64025e429b5b8b3003185c3c743e326a819e757	digest-scored
arms/A7/a7-c07-goal-order-agreeing-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	4f7b318c8cda4894b41b08545ea92c11b19348421925036cff0b9e70edff207f	8c4c952f273938065279c801e64025e429b5b8b3003185c3c743e326a819e757	human-differ
arms/A7/a7-c07-goal-order-agreeing-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	4f7b318c8cda4894b41b08545ea92c11b19348421925036cff0b9e70edff207f	8c4c952f273938065279c801e64025e429b5b8b3003185c3c743e326a819e757	digest-scored
arms/A7/a7-c07-goal-order-agreeing-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	8c4c952f273938065279c801e64025e429b5b8b3003185c3c743e326a819e757	helper-not-in-rust-cli
arms/A7/a7-c08-goal-order-single-ro/consumers.tsv	list	ae list	0	0	differ	differ	be9b723dcf4aeb61671c03e20f3c26dfc45c50fbf92d97598565c27c010068d1	85821f2e87914324545ef84f7bf472fa2e9845d5bf341d9a3d0f5921df8c1f25	human-differ
arms/A7/a7-c08-goal-order-single-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	be9b723dcf4aeb61671c03e20f3c26dfc45c50fbf92d97598565c27c010068d1	85821f2e87914324545ef84f7bf472fa2e9845d5bf341d9a3d0f5921df8c1f25	digest-scored
arms/A7/a7-c08-goal-order-single-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	be9b723dcf4aeb61671c03e20f3c26dfc45c50fbf92d97598565c27c010068d1	85821f2e87914324545ef84f7bf472fa2e9845d5bf341d9a3d0f5921df8c1f25	human-differ
arms/A7/a7-c08-goal-order-single-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	be9b723dcf4aeb61671c03e20f3c26dfc45c50fbf92d97598565c27c010068d1	85821f2e87914324545ef84f7bf472fa2e9845d5bf341d9a3d0f5921df8c1f25	digest-scored
arms/A7/a7-c08-goal-order-single-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	85821f2e87914324545ef84f7bf472fa2e9845d5bf341d9a3d0f5921df8c1f25	helper-not-in-rust-cli
arms/A7/a7-c08-goal-order-single-rw/consumers.tsv	list	ae list	0	0	differ	differ	be9b723dcf4aeb61671c03e20f3c26dfc45c50fbf92d97598565c27c010068d1	3ddc37471ae584993271329477a009edca01380bab9a6135a3a2d7d6270b303f	human-differ
arms/A7/a7-c08-goal-order-single-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	be9b723dcf4aeb61671c03e20f3c26dfc45c50fbf92d97598565c27c010068d1	3ddc37471ae584993271329477a009edca01380bab9a6135a3a2d7d6270b303f	digest-scored
arms/A7/a7-c08-goal-order-single-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	be9b723dcf4aeb61671c03e20f3c26dfc45c50fbf92d97598565c27c010068d1	3ddc37471ae584993271329477a009edca01380bab9a6135a3a2d7d6270b303f	human-differ
arms/A7/a7-c08-goal-order-single-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	be9b723dcf4aeb61671c03e20f3c26dfc45c50fbf92d97598565c27c010068d1	3ddc37471ae584993271329477a009edca01380bab9a6135a3a2d7d6270b303f	digest-scored
arms/A7/a7-c08-goal-order-single-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	3ddc37471ae584993271329477a009edca01380bab9a6135a3a2d7d6270b303f	helper-not-in-rust-cli
arms/A7/a7-c09-goals-distinct-ts-ro/consumers.tsv	list	ae list	0	0	differ	differ	618c3340cb7ae196a17fd4528573b8aa8eb3b681391514e808c5c724cc0dc038	48f844ec7dd5cde59a576e706375875462e3a56833bec4f29df0d31b8fbcb808	human-differ
arms/A7/a7-c09-goals-distinct-ts-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	618c3340cb7ae196a17fd4528573b8aa8eb3b681391514e808c5c724cc0dc038	48f844ec7dd5cde59a576e706375875462e3a56833bec4f29df0d31b8fbcb808	digest-scored
arms/A7/a7-c09-goals-distinct-ts-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	618c3340cb7ae196a17fd4528573b8aa8eb3b681391514e808c5c724cc0dc038	48f844ec7dd5cde59a576e706375875462e3a56833bec4f29df0d31b8fbcb808	human-differ
arms/A7/a7-c09-goals-distinct-ts-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	618c3340cb7ae196a17fd4528573b8aa8eb3b681391514e808c5c724cc0dc038	48f844ec7dd5cde59a576e706375875462e3a56833bec4f29df0d31b8fbcb808	digest-scored
arms/A7/a7-c09-goals-distinct-ts-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	48f844ec7dd5cde59a576e706375875462e3a56833bec4f29df0d31b8fbcb808	helper-not-in-rust-cli
arms/A7/a7-c09-goals-distinct-ts-rw/consumers.tsv	list	ae list	0	0	differ	differ	618c3340cb7ae196a17fd4528573b8aa8eb3b681391514e808c5c724cc0dc038	d7e477f10f217dcd10e9ccd418aa9af79e80222cb0e718165c1a208ebd9e1b72	human-differ
arms/A7/a7-c09-goals-distinct-ts-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	618c3340cb7ae196a17fd4528573b8aa8eb3b681391514e808c5c724cc0dc038	d7e477f10f217dcd10e9ccd418aa9af79e80222cb0e718165c1a208ebd9e1b72	digest-scored
arms/A7/a7-c09-goals-distinct-ts-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	618c3340cb7ae196a17fd4528573b8aa8eb3b681391514e808c5c724cc0dc038	d7e477f10f217dcd10e9ccd418aa9af79e80222cb0e718165c1a208ebd9e1b72	human-differ
arms/A7/a7-c09-goals-distinct-ts-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	618c3340cb7ae196a17fd4528573b8aa8eb3b681391514e808c5c724cc0dc038	d7e477f10f217dcd10e9ccd418aa9af79e80222cb0e718165c1a208ebd9e1b72	digest-scored
arms/A7/a7-c09-goals-distinct-ts-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	d7e477f10f217dcd10e9ccd418aa9af79e80222cb0e718165c1a208ebd9e1b72	helper-not-in-rust-cli
arms/A7/a7-c10-branch-live-ro/consumers.tsv	list	ae list	0	0	differ	differ	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	3d0d67242624ee3f87cc1ac40810cd61898ffa404791d5e3a48431f0c2e26a55	human-differ
arms/A7/a7-c10-branch-live-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	3d0d67242624ee3f87cc1ac40810cd61898ffa404791d5e3a48431f0c2e26a55	digest-scored
arms/A7/a7-c10-branch-live-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	3d0d67242624ee3f87cc1ac40810cd61898ffa404791d5e3a48431f0c2e26a55	human-differ
arms/A7/a7-c10-branch-live-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	3d0d67242624ee3f87cc1ac40810cd61898ffa404791d5e3a48431f0c2e26a55	digest-scored
arms/A7/a7-c10-branch-live-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	3d0d67242624ee3f87cc1ac40810cd61898ffa404791d5e3a48431f0c2e26a55	helper-not-in-rust-cli
arms/A7/a7-c10-branch-live-rw/consumers.tsv	list	ae list	0	0	differ	differ	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	cdec74d07c6366c0517b3bbb39b42280f2f94c2e506ea07447568a3a332d78cb	human-differ
arms/A7/a7-c10-branch-live-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	cdec74d07c6366c0517b3bbb39b42280f2f94c2e506ea07447568a3a332d78cb	digest-scored
arms/A7/a7-c10-branch-live-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	cdec74d07c6366c0517b3bbb39b42280f2f94c2e506ea07447568a3a332d78cb	human-differ
arms/A7/a7-c10-branch-live-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	cdec74d07c6366c0517b3bbb39b42280f2f94c2e506ea07447568a3a332d78cb	digest-scored
arms/A7/a7-c10-branch-live-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	cdec74d07c6366c0517b3bbb39b42280f2f94c2e506ea07447568a3a332d78cb	helper-not-in-rust-cli
arms/A7/a7-c11-branch-stopped-ro/consumers.tsv	list	ae list	0	0	differ	differ	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	3d0d67242624ee3f87cc1ac40810cd61898ffa404791d5e3a48431f0c2e26a55	human-differ
arms/A7/a7-c11-branch-stopped-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	3d0d67242624ee3f87cc1ac40810cd61898ffa404791d5e3a48431f0c2e26a55	digest-scored
arms/A7/a7-c11-branch-stopped-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	3d0d67242624ee3f87cc1ac40810cd61898ffa404791d5e3a48431f0c2e26a55	human-differ
arms/A7/a7-c11-branch-stopped-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	3d0d67242624ee3f87cc1ac40810cd61898ffa404791d5e3a48431f0c2e26a55	digest-scored
arms/A7/a7-c11-branch-stopped-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	3d0d67242624ee3f87cc1ac40810cd61898ffa404791d5e3a48431f0c2e26a55	helper-not-in-rust-cli
arms/A7/a7-c11-branch-stopped-rw/consumers.tsv	list	ae list	0	0	differ	differ	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	cdec74d07c6366c0517b3bbb39b42280f2f94c2e506ea07447568a3a332d78cb	human-differ
arms/A7/a7-c11-branch-stopped-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	cdec74d07c6366c0517b3bbb39b42280f2f94c2e506ea07447568a3a332d78cb	digest-scored
arms/A7/a7-c11-branch-stopped-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	cdec74d07c6366c0517b3bbb39b42280f2f94c2e506ea07447568a3a332d78cb	human-differ
arms/A7/a7-c11-branch-stopped-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	c1b85baf0578ce3deb8b129633d00cc6f7fed36bd627fea64d3913d65c587f58	cdec74d07c6366c0517b3bbb39b42280f2f94c2e506ea07447568a3a332d78cb	digest-scored
arms/A7/a7-c11-branch-stopped-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	cdec74d07c6366c0517b3bbb39b42280f2f94c2e506ea07447568a3a332d78cb	helper-not-in-rust-cli
arms/A7/a7-c12-405j-pair-full-fresh-ro/consumers.tsv	list	ae list	0	0	differ	differ	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	fad76e71451d28616d5fee1fa330a6ab23bf5a5545b0ea12a3a748f04ad72205	human-differ
arms/A7/a7-c12-405j-pair-full-fresh-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	fad76e71451d28616d5fee1fa330a6ab23bf5a5545b0ea12a3a748f04ad72205	digest-scored
arms/A7/a7-c12-405j-pair-full-fresh-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	fad76e71451d28616d5fee1fa330a6ab23bf5a5545b0ea12a3a748f04ad72205	human-differ
arms/A7/a7-c12-405j-pair-full-fresh-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	fad76e71451d28616d5fee1fa330a6ab23bf5a5545b0ea12a3a748f04ad72205	digest-scored
arms/A7/a7-c12-405j-pair-full-fresh-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	fad76e71451d28616d5fee1fa330a6ab23bf5a5545b0ea12a3a748f04ad72205	helper-not-in-rust-cli
arms/A7/a7-c12-405j-pair-full-fresh-rw/consumers.tsv	list	ae list	0	0	differ	differ	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	28dc10300e4bb7b260b1e9273cf6bddf2189910ff4e783f4d8eb346436b4cc04	human-differ
arms/A7/a7-c12-405j-pair-full-fresh-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	28dc10300e4bb7b260b1e9273cf6bddf2189910ff4e783f4d8eb346436b4cc04	digest-scored
arms/A7/a7-c12-405j-pair-full-fresh-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	28dc10300e4bb7b260b1e9273cf6bddf2189910ff4e783f4d8eb346436b4cc04	human-differ
arms/A7/a7-c12-405j-pair-full-fresh-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	28dc10300e4bb7b260b1e9273cf6bddf2189910ff4e783f4d8eb346436b4cc04	digest-scored
arms/A7/a7-c12-405j-pair-full-fresh-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	28dc10300e4bb7b260b1e9273cf6bddf2189910ff4e783f4d8eb346436b4cc04	helper-not-in-rust-cli
arms/A7/a7-c13-405j-pair-stale-keys-ro/consumers.tsv	list	ae list	0	0	differ	differ	7d771b2c1a041f910501a21817a68323d59d7cd848b5a75cc1a92c9b302ae707	0c1c8e59b9254ea5603eb5002edf689382c36abe05e92ab3fcdfe041479eb28d	human-differ
arms/A7/a7-c13-405j-pair-stale-keys-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	7d771b2c1a041f910501a21817a68323d59d7cd848b5a75cc1a92c9b302ae707	0c1c8e59b9254ea5603eb5002edf689382c36abe05e92ab3fcdfe041479eb28d	digest-scored
arms/A7/a7-c13-405j-pair-stale-keys-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	7d771b2c1a041f910501a21817a68323d59d7cd848b5a75cc1a92c9b302ae707	0c1c8e59b9254ea5603eb5002edf689382c36abe05e92ab3fcdfe041479eb28d	human-differ
arms/A7/a7-c13-405j-pair-stale-keys-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	7d771b2c1a041f910501a21817a68323d59d7cd848b5a75cc1a92c9b302ae707	0c1c8e59b9254ea5603eb5002edf689382c36abe05e92ab3fcdfe041479eb28d	digest-scored
arms/A7/a7-c13-405j-pair-stale-keys-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	0c1c8e59b9254ea5603eb5002edf689382c36abe05e92ab3fcdfe041479eb28d	helper-not-in-rust-cli
arms/A7/a7-c13-405j-pair-stale-keys-rw/consumers.tsv	list	ae list	0	0	differ	differ	7d771b2c1a041f910501a21817a68323d59d7cd848b5a75cc1a92c9b302ae707	7d7e17f85e00f9ce46652c542964ba71b1227839d5414f17d64befc3f4cd56f9	human-differ
arms/A7/a7-c13-405j-pair-stale-keys-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	7d771b2c1a041f910501a21817a68323d59d7cd848b5a75cc1a92c9b302ae707	7d7e17f85e00f9ce46652c542964ba71b1227839d5414f17d64befc3f4cd56f9	digest-scored
arms/A7/a7-c13-405j-pair-stale-keys-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	7d771b2c1a041f910501a21817a68323d59d7cd848b5a75cc1a92c9b302ae707	7d7e17f85e00f9ce46652c542964ba71b1227839d5414f17d64befc3f4cd56f9	human-differ
arms/A7/a7-c13-405j-pair-stale-keys-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	7d771b2c1a041f910501a21817a68323d59d7cd848b5a75cc1a92c9b302ae707	7d7e17f85e00f9ce46652c542964ba71b1227839d5414f17d64befc3f4cd56f9	digest-scored
arms/A7/a7-c13-405j-pair-stale-keys-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	7d7e17f85e00f9ce46652c542964ba71b1227839d5414f17d64befc3f4cd56f9	helper-not-in-rust-cli
arms/A7/a7-c14-405j-pair-slot-only-ro/consumers.tsv	list	ae list	0	0	differ	differ	cad2cfc76a4250f1b80f264d9d1e28ca64b9343fc458629efba08da784bfe52d	f03746c23eb5f84c41e22672f6beb99dffb6d1ae68a74348e21e8ba747f92fe6	human-differ
arms/A7/a7-c14-405j-pair-slot-only-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	cad2cfc76a4250f1b80f264d9d1e28ca64b9343fc458629efba08da784bfe52d	f03746c23eb5f84c41e22672f6beb99dffb6d1ae68a74348e21e8ba747f92fe6	digest-scored
arms/A7/a7-c14-405j-pair-slot-only-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	cad2cfc76a4250f1b80f264d9d1e28ca64b9343fc458629efba08da784bfe52d	f03746c23eb5f84c41e22672f6beb99dffb6d1ae68a74348e21e8ba747f92fe6	human-differ
arms/A7/a7-c14-405j-pair-slot-only-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	cad2cfc76a4250f1b80f264d9d1e28ca64b9343fc458629efba08da784bfe52d	f03746c23eb5f84c41e22672f6beb99dffb6d1ae68a74348e21e8ba747f92fe6	digest-scored
arms/A7/a7-c14-405j-pair-slot-only-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	f03746c23eb5f84c41e22672f6beb99dffb6d1ae68a74348e21e8ba747f92fe6	helper-not-in-rust-cli
arms/A7/a7-c14-405j-pair-slot-only-rw/consumers.tsv	list	ae list	0	0	differ	differ	cad2cfc76a4250f1b80f264d9d1e28ca64b9343fc458629efba08da784bfe52d	b5e8c248faaa292a1aab9ed5198015e30b81ebd5ae718b3e300ed5bcfb0493d8	human-differ
arms/A7/a7-c14-405j-pair-slot-only-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	cad2cfc76a4250f1b80f264d9d1e28ca64b9343fc458629efba08da784bfe52d	b5e8c248faaa292a1aab9ed5198015e30b81ebd5ae718b3e300ed5bcfb0493d8	digest-scored
arms/A7/a7-c14-405j-pair-slot-only-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	cad2cfc76a4250f1b80f264d9d1e28ca64b9343fc458629efba08da784bfe52d	b5e8c248faaa292a1aab9ed5198015e30b81ebd5ae718b3e300ed5bcfb0493d8	human-differ
arms/A7/a7-c14-405j-pair-slot-only-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	cad2cfc76a4250f1b80f264d9d1e28ca64b9343fc458629efba08da784bfe52d	b5e8c248faaa292a1aab9ed5198015e30b81ebd5ae718b3e300ed5bcfb0493d8	digest-scored
arms/A7/a7-c14-405j-pair-slot-only-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	b5e8c248faaa292a1aab9ed5198015e30b81ebd5ae718b3e300ed5bcfb0493d8	helper-not-in-rust-cli
arms/A7/a7-c15-405j-pair-session-only-ro/consumers.tsv	list	ae list	0	0	differ	differ	89296ef32cb9f02797df21c8a888cb76a2059298efdfe0da87d22ca5a6dc8f09	08b1dd9a9112a345b10ba396c85888cc20af22a95ed70a43b1c6af8a3f031b15	human-differ
arms/A7/a7-c15-405j-pair-session-only-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	89296ef32cb9f02797df21c8a888cb76a2059298efdfe0da87d22ca5a6dc8f09	08b1dd9a9112a345b10ba396c85888cc20af22a95ed70a43b1c6af8a3f031b15	digest-scored
arms/A7/a7-c15-405j-pair-session-only-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	89296ef32cb9f02797df21c8a888cb76a2059298efdfe0da87d22ca5a6dc8f09	08b1dd9a9112a345b10ba396c85888cc20af22a95ed70a43b1c6af8a3f031b15	human-differ
arms/A7/a7-c15-405j-pair-session-only-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	89296ef32cb9f02797df21c8a888cb76a2059298efdfe0da87d22ca5a6dc8f09	08b1dd9a9112a345b10ba396c85888cc20af22a95ed70a43b1c6af8a3f031b15	digest-scored
arms/A7/a7-c15-405j-pair-session-only-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	08b1dd9a9112a345b10ba396c85888cc20af22a95ed70a43b1c6af8a3f031b15	helper-not-in-rust-cli
arms/A7/a7-c15-405j-pair-session-only-rw/consumers.tsv	list	ae list	0	0	differ	differ	89296ef32cb9f02797df21c8a888cb76a2059298efdfe0da87d22ca5a6dc8f09	95d1ad38acd838a216f08101742d37092660b0e92aae7d1fd6691e48fd61d659	human-differ
arms/A7/a7-c15-405j-pair-session-only-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	89296ef32cb9f02797df21c8a888cb76a2059298efdfe0da87d22ca5a6dc8f09	95d1ad38acd838a216f08101742d37092660b0e92aae7d1fd6691e48fd61d659	digest-scored
arms/A7/a7-c15-405j-pair-session-only-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	89296ef32cb9f02797df21c8a888cb76a2059298efdfe0da87d22ca5a6dc8f09	95d1ad38acd838a216f08101742d37092660b0e92aae7d1fd6691e48fd61d659	human-differ
arms/A7/a7-c15-405j-pair-session-only-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	89296ef32cb9f02797df21c8a888cb76a2059298efdfe0da87d22ca5a6dc8f09	95d1ad38acd838a216f08101742d37092660b0e92aae7d1fd6691e48fd61d659	digest-scored
arms/A7/a7-c15-405j-pair-session-only-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	95d1ad38acd838a216f08101742d37092660b0e92aae7d1fd6691e48fd61d659	helper-not-in-rust-cli
arms/A7/a7-c16-405j-pair-keyless-ro/consumers.tsv	list	ae list	0	0	differ	differ	d8185070809efdab9a1ebc44b38053be5487ea9556b17a96f4ecb3ed58384284	3683b2d418628bc0a004d576a7e3de39752aa4350002aae24a61991358277edc	human-differ
